Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,17478.258,17063.181,17363.367,18269.983,20135.139999999996,20267.132999999998,22172.284,24583.129999999997,25115.970999999998,26892.844000000005,27012.689,27508.958
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",829.994,819.609,759.208,652.58,739.012,648.9630000000001,776.2139999999999,874.5070000000001,905.014,734.727,408.83400000000006,303.748
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",302.584,270.882,269.327,284.173,334.04900000000004,342.52500000000003,333.159,414.37399999999997,395.07800000000003,415.192,449.39300000000003,461.37
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,14118.080000000002,15238.168,17441.031000000003,18969.671000000002,20133.975,21372.683,22061.432,23601.009000000002,23799.682,27054.361999999997,30461.727,27916.553
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,179513.06,188809.2,193818.214,190347.143,196800.189,197444.102,197447.846,201807.659,192166.242,204716.515,221158.522,227361.75
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,788.852,923.88,993.192,1116.143,1210.866,1252.389,1341.284,1590.229,1767.799,1760.921,1896.512,1799.032
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,274.908,355.564,355.70099999999996,411.666,480.29400000000004,520.775,562.01,670.301,722.283,620.3430000000001,667.1320000000001,652.713
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",513.9440000000001,568.3159999999999,637.4909999999999,704.4770000000001,730.572,731.614,779.274,919.928,1045.516,1140.578,1229.3799999999999,1146.319
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,178724.208,187885.32,192825.022,189231,195589.323,196191.713,196106.562,200217.43,190398.443,202955.594,219262.01,225562.718
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",570.937,536.8710000000001,583.924,637.566,623.384,669.4490000000001,692.505,784.454,838.168,931.347,927.902,963.9780000000001
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",110.448,108.985,103.256,108.74700000000001,120.84400000000001,116.028,120.887,125.974,137.339,150.629,147.343,138.66400000000002
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,42664.609,41375.035,41381.623,45668.067,47185.606,43089.596,41582.892,48801.446,52633.317,56822.34,61856.385,62652.256
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",787.5449999999998,803.7340000000002,761.7149999999999,822.751,838.3770000000001,872.605,1036.197,965.9829999999998,1159.6580000000001,1271.691,1446.1469999999997,1340.8410000000001
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),129653.11,140098.814,144793.02099999998,136359.68600000002,140498.051,144794.033,145778.093,141337.133,127059.63399999999,135251.87399999998,146107.58500000002,151164.71300000002
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",4905.014,4930.128000000001,5168.363,5599.277,6286.463000000001,6611.497,6857.114,8165.011,8533.42,8489.494999999999,8736.04,9258.213
