Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",NA,5.36,4.478,4.896,5.541,19.234,3.699,4.099,5.577,4.19,12.359,6.451
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",NA,-1.293,-5.221,5.308,11.336,16.346,4.188,4.203,9.093,9.365,8.525,8.013
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,NA,-0.659,6.372,7.347,8.406,5.704,4.522,4.364,7.661,6.544,8.078,8.5
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",NA,0.843,4.309,4.567,6.939,6.577,0.196,4.4,6.668,6.32,8.7,2.39
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),NA,8.319,2.249,6.041,-6.261,3.291,5.133,2.861,-0.59,2.428,-2.988,2.228
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",NA,1.215,15.868,-3.768,1.652,2.922,7.437,8.736,3.816,6.417,13.552,6.481
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NA,2.861,5.082,6.039,7.329,5.814,4.755,3.891,2.313,4.755,1.148,3.59
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NA,-1.658,7.236,6.187,3.888,7.625,2.444,0.273,4.884,2.812,9.204,4.843
Variación anual|Total cultura|Gestión pública en actividades culturales,NA,5.499,6.207,9.086,8.235,2.279,-0.778,7.293,2.528,1.803,7.495,0.717
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración federal,NA,4.871,5.762,8.98,7.594,1.193,-7.385,8.956,-0.584,0.514,9.529,-1.292
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración estatal,NA,6.379,6.822,9.231,9.111,3.741,7.895,5.42,6.154,3.209,5.334,2.936
Variación anual|Total cultura|Asociaciones y organizaciones civiles,NA,4.284,-0.275,5.301,4.299,2.559,13.054,4.235,3.587,3.684,12.407,8.153
Variación anual|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
