Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",730.5740000000001,783.8810000000001,854.6030000000002,943.5509999999999,970.365,955.761,1021.6019999999999,1189.165,1327.775,1448.7800000000002,1557.7339999999997,1480.348
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,209967.544,221002.03,226896.335,225405.652,230660.914,232853.937,234630.655,240079.202,230935.356,244939.566,261433.603,269584.206
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",619.5029999999999,588.046,637.385,693.651,682.482,739.913,765.615,860.59,918.5450000000001,1015.1010000000001,1021.9250000000001,1064.064
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",179.527,177.179,167.886,176.809,196.602,204.166,212.726,221.67100000000002,241.738,264.8,271.23199999999997,272.471
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,49251.514,47938.021,48370.582,53201.439,55275.139,51650.966,50590.214,58238.034,62815.676,67669.11,73532.522,75275.959
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",1651.4529999999995,1675.393,1670.454,1773.1370000000002,1853.615,1954.839,2121.485,2098.671,2368.136,2556.382,2842.295,2769.991
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),152656.183,164981.781,170111.305,163209.804,165745.48299999998,170913.182,173204.73799999998,169533.36000000002,155127.06399999998,163988.008,174017.918,179787.84300000002
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",5542.793,5575.981,5869.454,6277.435000000001,6831.228999999999,7309.570000000001,7652.87,9045.056,9380.947,9360.276,9655.703000000001,10316.094000000001
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,9.838,10.19,10.882000000000001,12.190000000000001,12.820999999999998,13.652000000000001,13.92,13.738000000000001,14.016,14.358999999999998,15.357000000000001,15.548
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,56.733000000000004,55.439,58.387,61.187,63.543,67.64899999999999,69.087,68.08200000000001,69.23400000000001,71.53,76.651,82.236
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales,25987.413,27519.829,29105.681,31791.242,34331.3,35220.457,34872.655,37383.427,38334.559,38995.353,41838.292,42156.433
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración federal,15191.73,16022.667000000001,16867.12,18422.097999999998,19745.422,20074.888,18544.561999999998,20165.123,20051.603000000003,20113.875,21922.046000000002,21638.408
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración estatal,10795.682999999999,11497.162,12238.561000000002,13369.144,14585.878,15145.569,16328.093,17218.304,18282.956,18881.478,19916.246,20518.025
Millones de pesos a precios corrientes|Total cultura|Asociaciones y organizaciones civiles,194.55,205.649,204.698,209.925,230.137,225.748,237.146,234.918,229.531,237.287,387.664,397.523
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,66572.505,64451.014,71756.799,79547.041,84546.193,88610.368,92162.131,99844.995,110210.571,120800.104,130952.342,136436.422
Estructura porcentual|Total del país,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura,3.746,3.963,3.798,3.589,3.48,3.507,3.4,3.413,3.256,3.181,3.169,3.148
Estructura porcentual|Total cultura|Subtotal de bienes y servicios,2.975,3.172,3.01,2.801,2.703,2.714,2.632,2.628,2.468,2.409,2.389,2.37
