Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",56.666,61.263,57.013000000000005,60.11300000000001,55.301,59.478,65.75999999999999,76.24,74.553,73.08999999999999,72.914,74.3
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,47.917,57.05899999999999,60.151,65.154,51.83700000000001,54.409000000000006,58.636,53.609,53.981,59.513,62.301,50.150000000000006
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,893.578,927.871,798.166,892.33,748.633,971.616,1090.406,1165.93,1198.069,1201.272,1135.583,1315.394
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,10.271,11.29,11.837,12.93,13.618,14.227,15.08,18.074,19.411,18.595,19.399,19.27
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,5.744,6.720000000000001,6.98,7.786,8.607,9.193999999999999,9.938,11.415,12.234000000000002,11.408,12.110999999999999,11.975999999999999
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",4.527,4.57,4.856999999999999,5.144,5.011,5.033,5.142000000000001,6.659000000000002,7.177,7.187,7.288,7.294
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,883.307,916.581,786.329,879.4,735.015,957.389,1075.326,1147.856,1178.658,1182.677,1116.184,1296.124
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",0.302,0.324,0.332,0.356,0.281,0.334,0.385,0.428,0.448,0.47800000000000004,0.453,0.48000000000000004
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",0.081,0.089,0.08,0.085,0.076,0.084,0.097,0.1,0.108,0.114,0.109,0.108
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,292.516,310.09,337.645,393.414,349.371,379.686,455.661,511.721,573.802,609.469,611.831,618.942
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",4.154,4.661,4.378,4.720999999999999,3.9589999999999987,4.444999999999999,5.3790000000000004,5.266000000000001,5.8790000000000004,6.093999999999999,6.3100000000000005,6.0920000000000005
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),581.4000000000001,595.9780000000001,485.064,516.7180000000001,562.722,621.9949999999999,620.758,623.3359999999999,657.3050000000001,660.4619999999999,673.545,779.4730000000001
"Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",3.564,3.9299999999999997,-42.693999999999996,-37.605,-182.82,-50.774,-8.786999999999999,5.221,-60.679,-95.703,-177.80100000000002,-110.709
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,1.165,1.372,1.388,1.566,1.306,1.4829999999999999,1.6780000000000002,1.633,1.644,1.613,1.587,1.578
Millones de pesos a precios corrientes|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,0.125,0.137,0.136,0.14500000000000002,0.12000000000000001,0.136,0.155,0.151,0.151,0.15,0.15,0.16
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales,155.699,271.436,174.907,229.371,166.966,261.592,203.284,185.083,183.776,156.88,88.021,116.727
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración federal,121.38799999999999,219.28900000000002,155.65200000000002,209.283,148.642,239.79,178.62400000000002,154.281,154.17100000000002,114.039,16.396,18.461000000000002
Millones de pesos a precios corrientes|Total cultura|Gestión pública en actividades culturales|Administración estatal,34.311,52.147000000000006,19.255000000000003,20.088,18.324,21.802,24.66,30.802,29.605,42.841,71.625,98.266
Millones de pesos a precios corrientes|Total cultura|Asociaciones y organizaciones civiles,0.134,0.16,0.15,0.155,0.137,0.143,0.167,0.164,0.158,0.157,0.239,0.243
Millones de pesos a precios corrientes|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estructura porcentual|Total cultura,100,100,100,100,100,100,100,100,100,100,100,100
Estructura porcentual|Total cultura|Subtotal de bienes y servicios,93.275,89.545,92.227,91.21,92.307,89.819,92.671,93.729,93.908,94.783,96.952,96.431
