Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,43003.49,41522.287,41299.86400000001,41504.626,43373.24000000001,43335.4,44749.817,46831.884999999995,47047.67,47229.144,46642.01,46579.29000000001
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",2019.48,2011.909,1855.084,1797.7849999999999,1954.5460000000003,1882.2559999999999,2082.36,2208.802,2124.5299999999997,1694.9900000000002,1057.662,885.758
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",1633.489,1540.582,1457.9360000000001,1520.402,1677.5400000000002,1597.491,1502.685,1653.785,1634.054,1607.184,1631.707,1589.73
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,52568.091,53722.614,57203.56599999999,58927.292,59131.643000000004,59552.662000000004,57692.213,60949.593,57663.421,61601.932,65572.433,57371.077999999994
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,284416.518,291725.408,295600.175,307312.072,339641.258,348407.63,355089.03,394765.952,441204.836,473310.561,499072.122,516546.723
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,4539.401,4500.464,4663.231,4965.642,5026.26,4807.764,5182.939,5296.719,5520.908,5307.073,5347.86,5059.285
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,2479.168,2471.2529999999997,2610.95,2774.8699999999994,2921.6299999999997,2807.753,3104.0679999999998,3098.2699999999995,3244.39,2981.702,3030.689,2850.2349999999997
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",2060.2329999999997,2029.211,2052.281,2190.772,2104.63,2000.011,2078.871,2198.449,2276.5179999999996,2325.371,2317.171,2209.0499999999997
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,279877.117,287224.944,290936.944,302346.43,334614.998,343599.866,349906.091,389469.233,435683.928,468003.488,493724.262,511487.438
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",1736.437,1573.573,1652.203,1713.456,1666.1290000000001,1780.826,1860.359,1985.078,1984.0860000000002,2092.86,2092.413,2145.001
