Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",991.9490000000001,994.056,909.1440000000001,917.2199999999999,1000.047,965.0300000000001,1064.9920000000002,1142.922,1128.679,943.4,565.54,466.626
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",987.665,954.5360000000001,899.4209999999999,935.747,1043.2779999999998,981.794,922.7360000000001,1019.807,1009.0480000000001,1000.656,1040.6250000000002,1020.0129999999999
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,33197.399,33741.279,35515.094000000005,36541.615,36741.979,37108.825,35921.634,36848.822,35970.331,38729.531,41496.283,36361.33
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,97706.645,97165.64,97829.552,101855.141,110644.118,113756.409,111157.146,104778.054,101048.644,101726.3,103923.979,105155.34
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,2841.007,2807.639,2911.204,3099.089,3147.954,3010.479,3249.223,3319.648,3443.809,3264.875,3276.248,3116.004
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,1726.131,1723.912,1820.317,1936.617,2044.9320000000002,1966.229,2178.01,2171.846,2275.892,2085.5950000000003,2117.395,1991.956
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",1114.876,1083.727,1090.887,1162.472,1103.022,1044.25,1071.213,1147.802,1167.917,1179.28,1158.853,1124.048
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,94865.638,94358.001,94918.348,98756.052,107496.164,110745.93,107907.923,101458.406,97604.835,98461.425,100647.731,102039.336
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",1043.875,943.617,992.8330000000001,1010.6589999999999,957.227,1040.913,1091.352,1200.3010000000002,1153.56,1219.162,1249.2259999999999,1295.738
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",284.28799999999995,270.34900000000005,246.223,252.80200000000002,275.781,279.56100000000004,283.707,290.084,309.637,330.70899999999995,330.373,324.41999999999996
Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,11143.073,9784.036,10724.772,11611.321,12110.64,12116.199,12749.435,13368.262,13711.017,14266.675,14676.777,14796.379
"Millones de pesos a precios de 2013|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",1306.109,1271.9439999999997,1216.444,1241.929,1229.2469999999998,1251.2299999999998,1286.375,1226.1850000000002,1366.5279999999998,1407.8289999999997,1507.0110000000002,1392.5329999999997
