Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",NA,-17.318,-15.682,2.743,-17.075,-8.78,18.509,28.184,-13.331,3.306,10.245,5.906
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NA,-2.257,-0.511,6.759,5.482,-1.729,-5.283,10.15,1.501,1.666,6.255,0.142
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",NA,-9.526,-5.745,-2.463,4.828,-3.715,-0.149,-4.488,-2.741,3.145,-5.403,-6.745
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NA,-2.925,5.58,5.074,8.551,-7.322,-2.2,5.317,0,2.427,1.991,-4.554
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,NA,-2.623,3.16,2.871,2.768,1.072,1.309,4.305,2.002,3.34,2.301,-4.156
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,NA,0.2,0.098,3.291,1.158,2.386,3.6,0.096,2.122,1.133,-0.373,0.375
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",NA,-5.895,3.202,4.706,4.456,2.818,1.01,3.384,5.762,3.879,1.811,-0.703
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,NA,-2.905,5.928,6.991,11.131,8.834,4.795,10.417,14.037,6.985,2.165,5.481
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",NA,0.902,0.893,0.885,1.165,1.157,0.905,1.09,1.079,1.058,0.96,0.951
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",NA,-10.965,-1.544,4.11,1.919,-3.328,-0.682,3.069,-3.138,-3.702,-6.301,-11.392
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,NA,0.437,1.261,1.669,2.934,2.031,2.774,0.036,2.214,1.935,4.747,1.872
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,NA,-3.5,1.969,-4.573,2.237,2.396,2.001,8.627,9.837,2.136,5.712,4.718
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,NA,-7.059,3.087,1.055,-0.043,-3.867,2.547,2.322,4.519,-0.276,10.804,-0.854
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",NA,-0.242,5.47,2.453,2.145,5.134,7.5,5.183,4.814,0.217,0.192,-2.305
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,NA,-8.099,2.394,3.401,12.95,1.275,-4.899,3.261,6.213,2.781,-0.839,-3.291
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",NA,-4.599,6.394,1.774,6.002,5.115,-5.099,3.795,8.122,4.695,-3.408,-4.177
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),NA,-9.084,-0.528,0.682,-1.879,2.831,4.701,-6.319,14.237,6.618,10.107,-7.895
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,NA,-3.675,-0.488,0.588,4.556,-0.018,3.271,4.874,-0.042,0.63,-1.236,-0.433
